active_emergency_steps,assessment_insufficient_evidence_steps,assessment_no_candidate_steps,assessment_plan_found_steps,budget_exhausted_steps,case_comparator,cohort,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_assessment_status,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_selected_plan_mode,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_public_forecast_overshoot,max_unknown_streak,min_estimated_cr,min_justice,min_projected_boundary_margin,min_projected_final_budget,no_candidate_boundary_steps,no_candidate_braking_steps,no_candidate_budget_steps,phase,public_forecast_checked_steps,public_forecast_miss_steps,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,selected_plan_emergency_steps,selected_plan_normal_steps,selected_plan_precaution_steps,total_cost,trigger,true_boundary,unknown_steps
38,,,,11,,primary,reserve,30,14507246535438184655,0,2,,0.514518979,2,0.457514823,0.91920446,0.845596274,,0.912695163,-1,0,0,503,,1,-6.812658131,0.659790049,,,,,,evaluation,,,0.0,41,23,8,intermittent_observation,,,,4.0,reserve,0.995031341,18
67,18,49,5,23,,primary,sustained_reserve,41,14507246535438184655,0,2,no_candidate_plan_within_declared_model,0.694440355,2,0.473063384,0.942355597,0.589341099,,0.799813736,-1,0,0,503,0.052452998,1,-0.654726212,0.66501214,-1.148335747,0.0,33,48,36,evaluation,36,3,0.0,70,1,1,intermittent_observation,4,0,1,4.0,sustained_reserve,0.995031341,18
30,,,,1,,primary,reserve,30,7502164766355850473,1,0,,0.527398613,0,0.628976237,0.919173685,0.676410069,,0.993531925,-1,0,0,503,,1,-6.079384408,0.67052732,,,,,,evaluation,,,0.0,32,40,0,intermittent_observation,,,,4.0,reserve,0.917809527,18
63,18,50,4,22,,primary,sustained_reserve,38,7502164766355850473,1,2,no_candidate_plan_within_declared_model,0.759218435,2,0.575797684,0.96968855,0.378766091,,0.846626173,-1,0,0,503,0.019757766,1,3.135596682,0.671847302,-0.631621883,0.0,28,50,36,evaluation,36,3,0.0,66,1,5,intermittent_observation,0,0,4,4.0,sustained_reserve,0.917809527,18
32,,,,7,,primary,reserve,26,1392972506535981944,2,2,,0.513428812,2,0.395796606,0.821720961,0.745240836,,0.910316517,-1,0,0,503,,1,-4.73314905,0.645921902,,,,,,evaluation,,,0.0,35,29,8,intermittent_observation,,,,4.0,reserve,0.892003597,18
67,18,51,3,23,,primary,sustained_reserve,41,1392972506535981944,2,2,no_candidate_plan_within_declared_model,0.684090445,2,0.419015816,0.932073269,0.47496281,,0.796765284,-1,0,0,503,0.057840509,1,-2.987744051,0.646065374,-0.725620208,0.0,34,50,36,evaluation,36,3,0.0,70,1,1,intermittent_observation,2,0,1,4.0,sustained_reserve,0.892003597,18
37,,,,7,,primary,reserve,33,16650437693641795717,3,2,,0.580984847,0,0.210234603,0.92160429,0.758844302,,0.880450092,-1,0,0,503,,1,-6.545068812,0.624002893,,,,,,evaluation,,,0.0,40,32,0,intermittent_observation,,,,4.0,reserve,1.104189257,18
67,18,53,1,23,,primary,sustained_reserve,41,16650437693641795717,3,2,no_candidate_plan_within_declared_model,0.739116726,2,0.162057438,0.861013701,0.51951585,,0.729959894,-1,0,0,503,0.065578581,1,-4.283781279,0.623846897,-0.623789748,0.0,34,52,36,evaluation,36,4,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,1.104189257,18
39,,,,5,,primary,reserve,31,15260285073911315825,4,2,,0.458282603,2,0.288714736,0.668293536,0.912689063,,0.854063892,-1,0,0,503,,1,-10.747113444,0.625292798,,,,,,evaluation,,,0.0,42,25,5,intermittent_observation,,,,4.0,reserve,1.010323814,18
66,18,52,2,23,,primary,sustained_reserve,40,15260285073911315825,4,2,no_candidate_plan_within_declared_model,0.641629791,2,0.325716707,0.785394847,0.623490574,,0.789330691,-1,0,0,503,0.047377307,1,-0.09323177,0.644484181,-0.947006726,0.0,38,52,36,evaluation,36,4,0.0,69,1,2,intermittent_observation,0,0,2,4.0,sustained_reserve,1.010323814,18
48,,,,9,,primary,reserve,36,9033986013164043777,5,2,,0.430324266,2,0.169209926,0.862550059,1.118754425,,0.842746361,69,1,0,503,,1,-11.506780521,0.627874262,,,,,,evaluation,,,0.0,51,21,0,intermittent_observation,,,,4.0,reserve,1.011195509,18
67,18,50,4,23,,primary,sustained_reserve,41,9033986013164043777,5,2,no_candidate_plan_within_declared_model,0.575829726,2,0.141225315,0.873651587,0.866350317,,0.734505812,-1,0,0,503,0.09939083,1,-5.330151316,0.63972691,-1.52927639,0.0,44,49,36,evaluation,36,7,0.0,70,1,1,intermittent_observation,3,0,1,4.0,sustained_reserve,1.011195509,18
34,,,,2,,primary,reserve,29,11635626335846214484,6,2,,0.400459464,2,0.401188773,0.72616357,0.97543502,,0.920102489,-1,0,0,503,,1,-12.897979211,0.624280435,,,,,,evaluation,,,0.0,37,30,5,intermittent_observation,,,,4.0,reserve,1.016079949,18
66,18,51,3,23,,primary,sustained_reserve,40,11635626335846214484,6,2,no_candidate_plan_within_declared_model,0.654796345,2,0.425866224,0.837671782,0.590319209,,0.822278019,-1,0,0,503,0.141828495,1,6.304127873,0.654873388,-1.219860384,0.0,31,51,36,evaluation,36,4,0.0,69,1,2,intermittent_observation,1,0,2,4.0,sustained_reserve,1.016079949,18
39,,,,7,,primary,reserve,29,13525149703185477343,7,2,,0.395319095,2,0.0,0.513293053,1.624881984,,0.577911613,48,1,0,503,,1,-13.0,0.508265043,,,,,,evaluation,,,0.0,42,22,8,intermittent_observation,,,,4.0,reserve,1.07806954,18
65,18,47,7,22,,primary,sustained_reserve,40,13525149703185477343,7,2,no_candidate_plan_within_declared_model,0.554711206,2,0.0,0.526678011,1.128655153,,0.50451166,65,1,0,503,0.030230608,1,4.16859245,0.523768298,-1.423911254,0.0,43,47,36,evaluation,36,3,0.0,68,1,3,intermittent_observation,5,0,2,4.0,sustained_reserve,1.07806954,18
37,,,,8,,primary,reserve,30,17705892780363619842,8,2,,0.500067288,2,0.505143168,0.883505989,0.895648407,,0.930152298,-1,0,0,503,,1,-6.535385406,0.64927587,,,,,,evaluation,,,0.0,40,29,3,intermittent_observation,,,,4.0,reserve,1.043164934,18
66,18,51,3,23,,primary,sustained_reserve,40,17705892780363619842,8,2,no_candidate_plan_within_declared_model,0.671726272,2,0.491764718,0.949252147,0.647761309,,0.816958658,-1,0,0,503,0.02392044,1,-0.689681921,0.658110746,-0.841139246,0.0,37,51,36,evaluation,36,4,0.0,69,1,2,intermittent_observation,1,0,2,4.0,sustained_reserve,1.043164934,18
37,,,,6,,primary,reserve,28,12589318634424385521,9,2,,0.415101796,2,0.180803967,0.699134423,1.312199773,,0.827333209,57,1,0,503,,1,-12.0,0.587111425,,,,,,evaluation,,,0.0,40,25,7,intermittent_observation,,,,4.0,reserve,0.880743217,18
66,18,49,5,23,,primary,sustained_reserve,40,12589318634424385521,9,2,no_candidate_plan_within_declared_model,0.655763509,2,0.271058919,0.812500162,0.664429134,,0.766729571,-1,0,0,503,0.044387438,1,6.995489839,0.623331652,-1.014400396,0.0,35,48,36,evaluation,36,6,0.0,69,1,2,intermittent_observation,3,0,2,4.0,sustained_reserve,0.880743217,18
44,,,,10,,primary,reserve,31,4053438918554722444,10,2,,0.371888474,2,0.259251714,0.828207643,1.187929436,,0.859563301,67,1,0,503,,1,-10.849447677,0.637536813,,,,,,evaluation,,,0.0,47,18,7,intermittent_observation,,,,4.0,reserve,0.997987742,18
63,18,49,5,22,,primary,sustained_reserve,38,4053438918554722444,10,2,no_candidate_plan_within_declared_model,0.554850332,2,0.300267126,0.899820142,0.832347625,,0.781804347,-1,0,0,503,0.054809329,1,2.481765727,0.64809533,-1.192343535,0.0,43,49,36,evaluation,36,5,0.0,66,1,5,intermittent_observation,1,0,4,4.0,sustained_reserve,0.997987742,18
40,,,,7,,primary,reserve,32,17731734540527883231,11,2,,0.434007216,0,0.418528229,0.893436244,0.919534937,,0.952142158,-1,0,0,503,,1,-9.015593244,0.648428074,,,,,,evaluation,,,0.0,43,27,2,intermittent_observation,,,,4.0,reserve,0.978452915,18
64,18,49,5,23,,primary,sustained_reserve,38,17731734540527883231,11,2,no_candidate_plan_within_declared_model,0.629942275,2,0.402740622,0.938228557,0.649257729,,0.808535706,-1,0,0,503,0.106606864,1,-5.685911936,0.656959145,-0.858020952,0.0,37,48,36,evaluation,36,3,0.0,67,1,4,intermittent_observation,2,0,3,4.0,sustained_reserve,0.978452915,18
52,,,,12,,primary,reserve,37,10779228214608787929,12,2,,0.461498242,2,0.0,0.598466161,1.277632381,,0.700955405,63,1,0,503,,1,-10.6575049,0.590414134,,,,,,evaluation,,,0.0,55,16,1,intermittent_observation,,,,4.0,reserve,1.103951062,18
67,18,53,1,23,,primary,sustained_reserve,41,10779228214608787929,12,2,no_candidate_plan_within_declared_model,0.588397526,2,0.0,0.6460992,0.937965755,,0.700491088,70,1,0,503,0.073561015,1,-0.581170319,0.623851323,-1.276053358,0.0,47,53,36,evaluation,36,6,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,1.103951062,18
51,,,,13,,primary,reserve,35,160552893719091600,13,2,,0.377492999,2,0.251871487,0.69360726,1.35359258,,0.791178017,62,1,0,503,,1,-13.0,0.64171719,,,,,,evaluation,,,0.0,54,15,3,intermittent_observation,,,,4.0,reserve,0.944708408,18
67,18,53,1,23,,primary,sustained_reserve,41,160552893719091600,13,2,no_candidate_plan_within_declared_model,0.524102848,2,0.291218556,0.76324735,0.957036579,,0.760092324,71,1,0,503,0.00667589,1,-4.599597689,0.648210765,-1.349462394,0.0,50,53,36,evaluation,36,4,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,0.944708408,18
37,,,,3,,primary,reserve,33,11556184036138153309,14,0,,0.52762159,2,0.496859608,0.898583616,0.714534615,,0.982601746,-1,0,0,503,,1,-8.258620232,0.636437486,,,,,,evaluation,,,0.0,40,32,0,intermittent_observation,,,,4.0,reserve,0.996827895,18
66,18,49,5,23,,primary,sustained_reserve,40,11556184036138153309,14,2,no_candidate_plan_within_declared_model,0.763056954,2,0.45845823,0.918100445,0.417339934,,0.795075887,-1,0,0,503,0.037924656,1,11.69373248,0.656993152,-0.71720997,0.0,21,49,36,evaluation,36,6,0.0,69,1,2,intermittent_observation,3,0,2,4.0,sustained_reserve,0.996827895,18
51,,,,14,,primary,reserve,34,17859448831562131230,15,2,,0.330260619,2,0.0,0.51137389,1.71128014,,0.547268039,47,1,0,503,,1,-11.994559015,0.51137389,,,,,,evaluation,,,0.0,54,14,4,intermittent_observation,,,,4.0,reserve,0.961763292,18
67,18,50,4,23,,primary,sustained_reserve,41,17859448831562131230,15,2,no_candidate_plan_within_declared_model,0.558790549,2,0.0,0.648688447,0.936514689,,0.642357481,68,1,0,503,0.043822742,1,-1.029678928,0.611658611,-1.459051594,0.0,44,49,36,evaluation,36,6,0.0,70,1,1,intermittent_observation,3,0,1,4.0,sustained_reserve,0.961763292,18
39,,,,11,,primary,reserve,31,16519582356538312397,0,2,,0.488209146,2,0.400070162,0.796113057,0.896553351,,0.906433171,-1,0,0,607,,1,-10.168529006,0.650279871,,,,,,evaluation,,,0.0,42,23,7,intermittent_observation,,,,4.0,reserve,0.968238088,18
67,18,53,1,23,,primary,sustained_reserve,41,16519582356538312397,0,2,no_candidate_plan_within_declared_model,0.653325132,2,0.434919272,0.886482104,0.639742083,,0.796599924,-1,0,0,607,0.046278308,1,-2.842452258,0.650750519,-0.801071367,0.0,42,53,36,evaluation,36,4,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,0.968238088,18
23,,,,0,,primary,reserve,21,15014598973633559170,1,2,,0.514423594,0,0.358967016,0.693246558,0.827462631,,0.870698121,-1,0,0,607,,1,-13.0,0.586101509,,,,,,evaluation,,,0.1288,26,36,10,intermittent_observation,,,,3.8712,reserve,1.005950372,18
66,18,50,4,23,,primary,sustained_reserve,40,15014598973633559170,1,2,no_candidate_plan_within_declared_model,0.78060778,2,0.385653486,0.842159881,0.401902369,,0.751702172,-1,0,0,607,0.052698703,1,3.245996519,0.643368905,-0.657441305,0.0,24,50,36,evaluation,36,3,0.0,69,1,2,intermittent_observation,2,0,2,4.0,sustained_reserve,1.005950372,18
39,,,,10,,primary,reserve,26,14352298113746820703,2,2,,0.281986516,2,0.170899355,0.648075819,1.522434486,,0.80597386,56,1,0,607,,1,-13.0,0.565241787,,,,,,evaluation,,,0.0,42,13,17,intermittent_observation,,,,4.0,reserve,0.962696493,18
67,18,53,1,23,,primary,sustained_reserve,41,14352298113746820703,2,2,no_candidate_plan_within_declared_model,0.513968576,2,0.302228568,0.794716642,0.879055018,,0.78871239,-1,0,0,607,0.047715653,1,1.043610502,0.64372905,-1.066621885,0.0,43,53,36,evaluation,36,7,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,0.962696493,18
48,,,,9,,primary,reserve,36,4632938823472088820,3,2,,0.310649861,2,0.245483844,0.782955018,1.345723012,,0.842118115,64,1,0,607,,1,-13.0,0.625381719,,,,,,evaluation,,,0.0,51,21,0,intermittent_observation,,,,4.0,reserve,1.020617821,18
67,18,53,1,23,,primary,sustained_reserve,41,4632938823472088820,3,2,no_candidate_plan_within_declared_model,0.48899316,2,0.25260178,0.841717969,0.963814422,,0.758502035,-1,0,0,607,0.020287913,1,0.850228667,0.648294325,-1.16293529,0.0,44,53,36,evaluation,36,2,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,1.020617821,18
37,,,,2,,primary,reserve,32,2287919376212702517,4,2,,0.498558508,2,0.283145571,0.676757724,0.898610273,,0.853734784,-1,0,0,607,,1,-12.945803184,0.617056715,,,,,,evaluation,,,0.0,40,32,0,intermittent_observation,,,,4.0,reserve,1.049919937,18
64,18,49,5,23,,primary,sustained_reserve,38,2287919376212702517,4,2,no_candidate_plan_within_declared_model,0.662220806,2,0.257349775,0.774764175,0.641772708,,0.764879858,-1,0,0,607,0.038045746,1,-2.572530872,0.629695008,-0.793499022,0.0,39,49,36,evaluation,36,2,0.0,67,1,4,intermittent_observation,2,0,3,4.0,sustained_reserve,1.049919937,18
30,,,,6,,primary,reserve,24,12382382542312678492,5,2,,0.561144876,2,0.457467507,0.777205764,0.717728858,,0.947620778,-1,0,0,607,,1,-3.843622678,0.620405634,,,,,,evaluation,,,0.0,33,26,13,intermittent_observation,,,,4.0,reserve,0.978622796,18
67,18,51,3,23,,primary,sustained_reserve,41,12382382542312678492,5,2,no_candidate_plan_within_declared_model,0.755419046,2,0.461582469,0.893846599,0.434626632,,0.819304201,-1,0,0,607,0.027381301,1,3.880959443,0.656523243,-0.886729503,0.0,29,50,36,evaluation,36,7,0.0,70,1,1,intermittent_observation,2,0,1,4.0,sustained_reserve,0.978622796,18
30,,,,1,,primary,reserve,30,4428411888319307125,6,0,,0.598300871,0,0.672527308,0.986794611,0.577598798,,0.995716325,-1,0,0,607,,1,-3.736810985,0.671635433,,,,,,evaluation,,,0.0,33,39,0,intermittent_observation,,,,4.0,reserve,0.956763566,18
67,18,53,1,23,,primary,sustained_reserve,41,4428411888319307125,6,2,no_candidate_plan_within_declared_model,0.775771693,2,0.593674612,0.963196881,0.366660462,,0.830803129,-1,0,0,607,0.077135224,1,-3.714991435,0.671635433,-0.617197808,0.0,24,53,36,evaluation,36,6,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,0.956763566,18
34,,,,5,,primary,reserve,30,3523441179529093915,7,2,,0.561999237,0,0.564590419,0.991263004,0.720872349,,0.969245001,-1,0,0,607,,1,-9.589836364,0.668631871,,,,,,evaluation,,,0.0,37,28,7,intermittent_observation,,,,4.0,reserve,1.041732553,18
66,18,52,2,23,,primary,sustained_reserve,40,3523441179529093915,7,2,no_candidate_plan_within_declared_model,0.726927995,2,0.511579022,0.95049206,0.479449187,,0.833515038,-1,0,0,607,0.047466267,1,-2.501266393,0.6704486,-0.691280412,0.0,38,52,36,evaluation,36,3,0.0,69,1,2,intermittent_observation,0,0,2,4.0,sustained_reserve,1.041732553,18
50,,,,12,,primary,reserve,35,17695181745786663424,8,2,,0.343702681,2,0.336188897,0.799832525,1.292395306,,0.86532668,64,1,0,607,,1,-13.0,0.637553006,,,,,,evaluation,,,0.0,53,17,2,intermittent_observation,,,,4.0,reserve,0.949877735,18
64,18,49,5,23,,primary,sustained_reserve,38,17695181745786663424,8,2,no_candidate_plan_within_declared_model,0.461369355,2,0.318591742,0.843404001,1.007908477,,0.772724131,70,1,0,607,0.074361357,1,-7.167574619,0.647924077,-1.165697063,0.0,47,49,36,evaluation,36,4,0.0,67,1,4,intermittent_observation,2,0,3,4.0,sustained_reserve,0.949877735,18
60,,,,18,,primary,reserve,39,14721617548725135238,9,2,,0.342004066,2,0.0,0.450409655,1.721126488,,0.379344586,50,1,0,607,,1,-7.0,0.450409655,,,,,,evaluation,,,0.0,63,9,0,intermittent_observation,,,,4.0,reserve,0.967142255,18
64,18,50,4,23,,primary,sustained_reserve,38,14721617548725135238,9,2,no_candidate_plan_within_declared_model,0.497932834,2,0.0,0.562997566,1.271299641,,0.485572362,61,1,0,607,0.043817088,1,-1.430638177,0.562997566,-1.85010211,0.0,46,50,36,evaluation,36,5,0.0,67,1,4,intermittent_observation,1,0,3,4.0,sustained_reserve,0.967142255,18
36,,,,12,,primary,reserve,27,17510369190986973238,10,2,,0.638738161,2,0.526837151,0.883324368,0.653795409,,0.901245791,-1,0,0,607,,1,-5.474551617,0.657012519,,,,,,evaluation,,,0.0,39,20,13,intermittent_observation,,,,4.0,reserve,1.040265661,18
67,18,53,1,23,,primary,sustained_reserve,41,17510369190986973238,10,2,no_candidate_plan_within_declared_model,0.761639613,2,0.525059649,0.949733505,0.468777057,,0.793177707,-1,0,0,607,0.053691434,1,-4.11333959,0.658795768,-0.885900614,0.0,40,53,36,evaluation,36,6,0.0,70,1,1,intermittent_observation,0,0,1,4.0,sustained_reserve,1.040265661,18
47,,,,9,,primary,reserve,35,6576852216492918907,11,2,,0.542682687,2,0.176837032,0.687193136,0.818244218,,0.793812071,-1,0,0,607,,1,-6.404532458,0.595668094,,,,,,evaluation,,,0.0,50,21,1,intermittent_observation,,,,4.0,reserve,1.03851423,18
67,18,49,5,23,,primary,sustained_reserve,41,6576852216492918907,11,2,no_candidate_plan_within_declared_model,0.632596946,2,0.132961569,0.743950387,0.675132778,,0.716380041,-1,0,0,607,0.081720237,1,-3.876634747,0.616548679,-0.897065162,0.0,44,49,36,evaluation,36,7,0.0,70,1,1,intermittent_observation,4,0,1,4.0,sustained_reserve,1.03851423,18
28,,,,6,,primary,reserve,25,14214392750224757803,12,2,,0.578417516,0,0.313555393,0.764091895,0.673793211,,0.906570394,-1,0,0,607,,1,-8.21346402,0.639654674,,,,,,evaluation,,,0.0,31,25,16,intermittent_observation,,,,4.0,reserve,1.06525873,18
67,18,51,3,23,,primary,sustained_reserve,41,14214392750224757803,12,2,no_candidate_plan_within_declared_model,0.732959219,2,0.304137036,0.859081751,0.460885765,,0.786334744,-1,0,0,607,0.042331913,1,-2.607925414,0.651373721,-0.827469078,0.0,38,50,36,evaluation,36,6,0.0,70,1,1,intermittent_observation,2,0,1,4.0,sustained_reserve,1.06525873,18
26,,,,5,,primary,reserve,22,17711000375883169700,13,2,,0.461819347,0,0.471073924,0.679813376,0.871512629,,0.934202175,-1,0,0,607,,1,-10.921286461,0.586628193,,,,,,evaluation,,,0.0,29,24,19,intermittent_observation,,,,4.0,reserve,1.018857442,18
66,18,50,4,23,,primary,sustained_reserve,40,17711000375883169700,13,2,no_candidate_plan_within_declared_model,0.755904391,2,0.555998246,0.849552869,0.431775063,,0.822677164,-1,0,0,607,0.042672842,1,5.096131748,0.662575618,-0.403169147,0.0,24,48,36,evaluation,36,6,0.0,69,1,2,intermittent_observation,2,0,2,4.0,sustained_reserve,1.018857442,18
46,,,,14,,primary,reserve,29,9089680143257946982,14,2,,0.476911902,2,0.357137457,0.840050987,0.972371189,,0.890023695,71,1,0,607,,1,-7.275698566,0.657634139,,,,,,evaluation,,,0.0,49,15,8,intermittent_observation,,,,4.0,reserve,0.955797969,18
67,18,51,3,23,,primary,sustained_reserve,41,9089680143257946982,14,2,no_candidate_plan_within_declared_model,0.572302899,2,0.361282707,0.902092194,0.836230172,,0.79722153,-1,0,0,607,0.063282622,1,-3.27164225,0.658380436,-1.028512927,0.0,50,51,36,evaluation,36,8,0.0,70,1,1,intermittent_observation,2,0,1,4.0,sustained_reserve,0.955797969,18
37,,,,7,,primary,reserve,33,8841990479080573860,15,2,,0.421819158,0,0.387002749,0.896101054,0.928657629,,0.939322567,-1,0,0,607,,1,-7.142523426,0.631071118,,,,,,evaluation,,,0.0,40,30,2,intermittent_observation,,,,4.0,reserve,0.998890243,18
64,18,49,5,23,,primary,sustained_reserve,38,8841990479080573860,15,2,no_candidate_plan_within_declared_model,0.569977348,2,0.326117069,0.91908025,0.748527016,,0.801439282,-1,0,0,607,0.08366173,1,1.781166011,0.64870343,-0.800515515,0.0,37,48,36,evaluation,36,3,0.0,67,1,4,intermittent_observation,2,0,3,4.0,sustained_reserve,0.998890243,18
69,,,,0,,primary,reserve,0,9739973216299283601,0,2,,0.0,2,0.182795273,0.569392482,2.630763699,,0.154425971,34,1,0,401,,0,,0.569392482,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.085376579,0
69,0,72,0,0,,primary,sustained_reserve,0,9739973216299283601,0,2,no_candidate_plan_within_declared_model,0.0,2,0.182795273,0.569392482,2.630763699,,0.154425971,34,1,0,401,0.045789256,0,,0.569392482,-3.279638013,4.0,70,72,0,evaluation,71,8,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.085376579,0
69,,,,0,,primary,reserve,0,497360197865448171,1,2,,0.0,2,0.0,0.296664242,2.949717033,,0.0,31,1,0,401,,0,,0.296664242,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.095106971,0
69,0,72,0,0,,primary,sustained_reserve,0,497360197865448171,1,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.296664242,2.949717033,,0.0,31,1,0,401,0.080181795,0,,0.296664242,-3.621396107,4.0,69,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.095106971,0
69,,,,0,,primary,reserve,0,15804009067095553024,2,2,,0.0,2,0.119839306,0.545597019,2.648998712,,0.150793366,33,1,0,401,,0,,0.545597019,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.991186596,0
69,0,71,1,0,,primary,sustained_reserve,0,15804009067095553024,2,2,no_candidate_plan_within_declared_model,0.0,2,0.119839306,0.545597019,2.648998712,,0.150793366,33,1,0,401,0.064364887,0,,0.545597019,-3.191478954,4.0,68,71,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,0.991186596,0
69,,,,0,,primary,reserve,0,14732801067571324980,3,2,,0.0,2,0.0,0.466018125,2.711323268,,0.01090158,35,1,0,401,,0,,0.466018125,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.09696195,0
69,0,72,0,0,,primary,sustained_reserve,0,14732801067571324980,3,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.466018125,2.711323268,,0.01090158,35,1,0,401,0.054552642,0,,0.466018125,-3.427216044,4.0,70,72,0,evaluation,71,14,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.09696195,0
69,,,,0,,primary,reserve,0,10355017696138457399,4,2,,0.0,2,0.0,0.475078961,2.786955859,,0.044284046,31,1,0,401,,0,,0.475078961,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.941465469,0
69,0,72,0,0,,primary,sustained_reserve,0,10355017696138457399,4,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.475078961,2.786955859,,0.044284046,31,1,0,401,0.059275474,0,,0.475078961,-3.628174648,4.0,66,72,0,evaluation,71,13,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.941465469,0
69,,,,0,,primary,reserve,0,13382216273069640739,5,2,,0.0,2,0.0,0.374591708,3.154987043,,0.0,27,1,0,401,,0,,0.374591708,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.000877588,0
69,0,72,0,0,,primary,sustained_reserve,0,13382216273069640739,5,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.374591708,3.154987043,,0.0,27,1,0,401,0.070942324,0,,0.374591708,-4.037679663,4.0,68,72,0,evaluation,71,11,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.000877588,0
69,,,,0,,primary,reserve,0,8312166938144218161,6,2,,0.0,2,0.134467869,0.542999659,2.648993482,,0.153061601,36,1,0,401,,0,,0.542999659,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.093848442,0
69,0,72,0,0,,primary,sustained_reserve,0,8312166938144218161,6,2,no_candidate_plan_within_declared_model,0.0,2,0.134467869,0.542999659,2.648993482,,0.153061601,36,1,0,401,0.088085932,0,,0.542999659,-3.347976034,4.0,67,72,0,evaluation,71,15,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.093848442,0
69,,,,0,,primary,reserve,0,3962705183372991719,7,2,,0.0,2,0.0,0.444493381,2.589493296,,0.0,38,1,0,401,,0,,0.444286602,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.077043482,0
69,0,71,1,0,,primary,sustained_reserve,0,3962705183372991719,7,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.444493381,2.589493296,,0.0,38,1,0,401,0.102246054,0,,0.444286602,-3.340777012,4.0,65,71,0,evaluation,71,16,4.0,72,0,0,zero_actuator_capacity,1,0,0,0.0,sustained_reserve,1.077043482,0
69,,,,0,,primary,reserve,0,466494984581002872,8,2,,0.0,2,0.024195671,0.500316646,2.889243709,,0.068435106,32,1,0,401,,0,,0.500316646,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,1.030349678,0
69,0,72,0,0,,primary,sustained_reserve,0,466494984581002872,8,2,no_candidate_plan_within_declared_model,0.0,2,0.024195671,0.500316646,2.889243709,,0.068435106,32,1,0,401,0.036393099,0,,0.500316646,-3.43893243,4.0,67,72,0,evaluation,71,10,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,1.030349678,0
69,,,,0,,primary,reserve,0,688483036858962540,9,2,,0.0,2,0.0,0.452735626,2.862303971,,0.0,30,1,0,401,,0,,0.452735626,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.956910535,0
69,0,72,0,0,,primary,sustained_reserve,0,688483036858962540,9,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.452735626,2.862303971,,0.0,30,1,0,401,0.067320846,0,,0.452735626,-3.784961426,4.0,70,72,0,evaluation,71,15,4.0,72,0,0,zero_actuator_capacity,0,0,0,0.0,sustained_reserve,0.956910535,0
69,,,,0,,primary,reserve,0,14845051279084890245,10,2,,0.0,2,0.121708055,0.54529443,2.919572108,,0.128983067,25,1,0,401,,0,,0.54529443,,,,,,evaluation,,,4.0,72,0,0,zero_actuator_capacity,,,,0.0,reserve,0.88990451,0
