active_emergency_steps,budget_exhausted_steps,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_unknown_streak,min_estimated_cr,min_justice,phase,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,total_cost,trigger,true_boundary,unknown_steps
60,22,reserve,35,14306119523637591425,15,2,0.694447093,2,0.113603142,0.783884748,0.581401011,0.681899382,-1,0,0,211,0,-1.114043867,0.599455078,evaluation,0.0,63,0,9,persistent_ambiguity,4.0,reserve,0.880852716,0
47,11,threshold,33,15228396508138721998,16,2,0.141657668,2,0.074510832,0.745348837,2.093840265,0.763861883,40,1,0,211,0,-13.0,0.583915823,evaluation,0.0,50,17,5,persistent_ambiguity,4.0,threshold,1.002703763,0
48,11,threshold_hysteresis,34,15228396508138721998,16,2,0.169367316,2,0.106591411,0.766042719,2.016986509,0.78162131,42,1,0,211,0,-13.0,0.583915823,evaluation,0.0,51,17,4,persistent_ambiguity,4.0,threshold_hysteresis,1.002703763,0
62,23,reserve,36,15228396508138721998,16,2,0.457498488,2,0.167540127,0.797465916,1.193502956,0.743409155,67,1,0,211,0,-2.749425409,0.624774439,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.002703763,0
32,6,threshold,29,2985260347100615471,17,1,0.381179258,2,0.443210458,0.867506664,0.951627871,0.958809479,71,1,0,211,0,-10.625487935,0.629318173,evaluation,0.0,35,24,13,persistent_ambiguity,4.0,threshold,0.943854869,0
39,6,threshold_hysteresis,30,2985260347100615471,17,2,0.382564357,2,0.444007578,0.86950231,0.950025755,0.954544511,71,1,0,211,0,-10.625487935,0.629318173,evaluation,0.0,42,24,6,persistent_ambiguity,4.0,threshold_hysteresis,0.943854869,0
8,10,reserve,0,2985260347100615471,17,2,0.499977554,2,0.349635273,0.69300558,0.854061437,0.854540201,-1,0,0,211,0,4.249113929,0.658894796,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,0.943854869,0
23,0,threshold,22,8158260535881338554,18,1,0.472574597,1,0.50793225,0.938172873,0.783637488,1.0,-1,0,0,211,0,-10.686511191,0.643759285,evaluation,0.0226,23,28,21,persistent_ambiguity,3.9774,threshold,1.00613136,0
22,3,threshold_hysteresis,22,8158260535881338554,18,1,0.501255875,1,0.513963007,0.94498747,0.743171244,0.982741732,-1,0,0,211,0,-10.611414433,0.643759285,evaluation,0.0,22,26,24,persistent_ambiguity,4.0,threshold_hysteresis,1.00613136,0
8,10,reserve,0,8158260535881338554,18,2,0.669028848,2,0.503163533,0.866072738,0.539942052,0.92696327,-1,0,0,211,0,3.510990004,0.661372819,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.00613136,0
44,10,threshold,31,15915137209673634662,19,2,0.228195733,2,0.259212369,0.8253451,1.919960585,0.868703547,32,1,0,211,0,-13.0,0.608544949,evaluation,0.0,47,18,7,persistent_ambiguity,4.0,threshold,0.883824678,0
44,10,threshold_hysteresis,31,15915137209673634662,19,2,0.228195733,2,0.259212369,0.8253451,1.919960585,0.868703547,32,1,0,211,0,-13.0,0.608544949,evaluation,0.0,47,18,7,persistent_ambiguity,4.0,threshold_hysteresis,0.883824678,0
63,23,reserve,37,15915137209673634662,19,2,0.598267275,2,0.311387912,0.872079833,0.774187103,0.766595421,-1,0,0,211,0,-3.662117906,0.64952728,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,0.883824678,0
43,8,threshold,32,18211355602838676228,20,2,0.213264996,2,0.358478894,0.830067316,1.981392901,0.932569221,28,1,0,211,0,-13.0,0.605800927,evaluation,0.0,46,21,5,persistent_ambiguity,4.0,threshold,0.888536707,0
43,8,threshold_hysteresis,32,18211355602838676228,20,2,0.213264996,2,0.358478894,0.830067316,1.981392901,0.932569221,28,1,0,211,0,-13.0,0.605800927,evaluation,0.0,46,21,5,persistent_ambiguity,4.0,threshold_hysteresis,0.888536707,0
64,23,reserve,38,18211355602838676228,20,2,0.60852112,2,0.332206673,0.844534121,0.794949819,0.791168647,-1,0,0,211,0,-4.04640103,0.643615377,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,0.888536707,0
22,4,threshold,20,12793654243483367489,21,1,0.458503852,1,0.379493861,0.842711811,0.867948236,0.940398485,-1,0,0,211,0,-11.907603663,0.622723323,evaluation,0.0,25,22,25,persistent_ambiguity,4.0,threshold,1.098692859,0
23,7,threshold_hysteresis,23,12793654243483367489,21,1,0.476717645,1,0.365841178,0.861149451,0.854817155,0.932821946,-1,0,0,211,0,-10.767713054,0.628163372,evaluation,0.0,26,19,27,persistent_ambiguity,4.0,threshold_hysteresis,1.098692859,0
8,10,reserve,0,12793654243483367489,21,2,0.5574442,2,0.263486224,0.726826514,0.791768993,0.84419649,-1,0,0,211,0,3.403120643,0.649613586,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.098692859,0
39,7,threshold,33,16564217805248177159,22,1,0.421582936,2,0.229136939,0.772583087,0.924467732,0.86448897,-1,0,0,211,0,-13.0,0.578299368,evaluation,0.0,42,23,7,persistent_ambiguity,4.0,threshold,1.081341611,0
43,8,threshold_hysteresis,32,16564217805248177159,22,2,0.423669371,2,0.187802747,0.752291301,0.936989638,0.834555245,-1,0,0,211,0,-13.0,0.580520056,evaluation,0.0,46,22,4,persistent_ambiguity,4.0,threshold_hysteresis,1.081341611,0
66,23,reserve,40,16564217805248177159,22,2,0.656934226,2,0.211326843,0.798535679,0.616329185,0.700458283,-1,0,0,211,0,-1.843765984,0.632835994,evaluation,0.0,69,0,3,persistent_ambiguity,4.0,reserve,1.081341611,0
39,10,threshold,27,13205368439900875950,23,2,0.41258793,2,0.176911903,0.71193219,1.079999144,0.860676778,-1,0,0,211,0,-10.780828024,0.582362263,evaluation,0.0,42,17,13,persistent_ambiguity,4.0,threshold,1.126652652,0
44,11,threshold_hysteresis,30,13205368439900875950,23,2,0.417066346,2,0.186034911,0.726915096,1.071494112,0.867728764,-1,0,0,211,0,-10.780828024,0.582362263,evaluation,0.0,47,17,8,persistent_ambiguity,4.0,threshold_hysteresis,1.126652652,0
63,23,reserve,37,13205368439900875950,23,2,0.657056203,2,0.275617018,0.793055524,0.715745966,0.797418777,-1,0,0,211,0,-0.890262675,0.642126941,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,1.126652652,0
34,5,threshold,28,12083864356789341864,24,1,0.438428999,2,0.468990154,0.912109886,0.910313431,0.963295869,-1,0,0,211,0,-8.870395976,0.646987587,evaluation,0.0,37,24,11,persistent_ambiguity,4.0,threshold,1.043359911,0
36,6,threshold_hysteresis,27,12083864356789341864,24,2,0.447237835,2,0.465099681,0.90732697,0.89845083,0.957534547,-1,0,0,211,0,-8.186975239,0.647860883,evaluation,0.0,39,23,10,persistent_ambiguity,4.0,threshold_hysteresis,1.043359911,0
8,10,reserve,0,12083864356789341864,24,2,0.59438287,2,0.429897078,0.782992784,0.722971537,0.921060892,-1,0,0,211,0,0.822212598,0.660290081,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.043359911,0
36,8,threshold,31,1816096391853636507,25,2,0.396043968,1,0.469112719,0.902847899,0.975571081,0.927530417,-1,0,0,211,0,-13.0,0.637962095,evaluation,0.0,39,21,12,persistent_ambiguity,4.0,threshold,1.007865096,0
34,10,threshold_hysteresis,31,1816096391853636507,25,2,0.420481682,1,0.462718533,0.895463762,0.945539208,0.911189508,-1,0,0,211,0,-13.0,0.637962095,evaluation,0.0,37,18,17,persistent_ambiguity,4.0,threshold_hysteresis,1.007865096,0
62,23,reserve,36,1816096391853636507,25,2,0.653281826,2,0.478410604,0.933385624,0.641630347,0.792007189,-1,0,0,211,0,-0.185166683,0.661290168,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.007865096,0
19,0,threshold,16,4675293973315640297,26,2,0.456785358,1,0.639378261,0.913299057,0.805313443,1.0,-1,0,0,211,0,-13.0,0.667913984,evaluation,0.1178,21,29,22,persistent_ambiguity,3.8822,threshold,1.108789974,0
19,5,threshold_hysteresis,19,4675293973315640297,26,0,0.49428297,0,0.622306124,0.945090482,0.718694219,0.966932955,-1,0,0,211,0,-13.0,0.667913984,evaluation,0.0,19,30,23,persistent_ambiguity,4.0,threshold_hysteresis,1.108789974,0
65,23,reserve,39,4675293973315640297,26,2,0.745633397,2,0.596397305,0.968845444,0.419100776,0.852231493,-1,0,0,211,0,-2.446703995,0.667913984,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,1.108789974,0
44,10,threshold,32,18285567068471235007,27,2,0.443157523,2,0.143454734,0.720764587,1.073407195,0.851174297,-1,0,0,211,0,-13.0,0.55169176,evaluation,0.0,47,18,7,persistent_ambiguity,4.0,threshold,1.099133955,0
46,11,threshold_hysteresis,32,18285567068471235007,27,2,0.443604902,2,0.146440737,0.724749213,1.073854346,0.853117645,-1,0,0,211,0,-13.0,0.55169176,evaluation,0.0,49,18,5,persistent_ambiguity,4.0,threshold_hysteresis,1.099133955,0
63,23,reserve,37,18285567068471235007,27,2,0.671179228,2,0.153277659,0.741791842,0.750118555,0.765541834,-1,0,0,211,0,-2.192136301,0.615566009,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,1.099133955,0
33,9,threshold,27,6431856881725050588,28,2,0.411535922,1,0.393891395,0.770483522,0.991033112,0.931957465,-1,0,0,211,0,-12.719108297,0.618555084,evaluation,0.0,36,18,18,persistent_ambiguity,4.0,threshold,0.99311112,0
37,11,threshold_hysteresis,30,6431856881725050588,28,2,0.434842214,1,0.389415701,0.777016855,0.960584191,0.924341132,-1,0,0,211,0,-11.0,0.618585486,evaluation,0.0,40,16,16,persistent_ambiguity,4.0,threshold_hysteresis,0.99311112,0
65,23,reserve,39,6431856881725050588,28,2,0.639910328,2,0.403890096,0.834215421,0.695972594,0.805719869,-1,0,0,211,0,-1.191838351,0.653833931,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,0.99311112,0
39,4,threshold,32,17817979853963907387,29,2,0.355234231,2,0.314741767,0.88995192,1.023665042,0.93266763,-1,0,0,211,0,-13.0,0.60021555,evaluation,0.0,42,27,3,persistent_ambiguity,4.0,threshold,1.099274244,0
41,5,threshold_hysteresis,33,17817979853963907387,29,2,0.385026365,2,0.338060363,0.901983048,0.970581006,0.941011891,-1,0,0,211,0,-13.0,0.605830195,evaluation,0.0,44,26,2,persistent_ambiguity,4.0,threshold_hysteresis,1.099274244,0
8,10,reserve,0,17817979853963907387,29,2,0.574812609,2,0.371722914,0.790995921,0.704448867,0.900735557,-1,0,0,211,0,4.370508572,0.653934922,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.099274244,0
45,9,threshold,33,9686606231341296963,30,2,0.361666959,2,0.302441254,0.822812551,1.238290437,0.914725526,64,1,0,211,0,-13.0,0.600034611,evaluation,0.0,48,20,4,persistent_ambiguity,4.0,threshold,0.94037364,0
45,9,threshold_hysteresis,33,9686606231341296963,30,2,0.361666959,2,0.302441254,0.822812551,1.238290437,0.914725526,64,1,0,211,0,-13.0,0.600034611,evaluation,0.0,48,20,4,persistent_ambiguity,4.0,threshold_hysteresis,0.94037364,0
45,18,reserve,24,9686606231341296963,30,2,0.507584615,2,0.251188864,0.765534985,0.929103386,0.837368294,-1,0,0,211,0,-1.758135559,0.641860112,evaluation,0.0,48,0,24,persistent_ambiguity,4.0,reserve,0.94037364,0
28,4,threshold,23,375476291807203904,31,2,0.397862845,2,0.420923149,0.864383932,0.886336624,0.958755881,-1,0,0,211,0,-9.529319619,0.635273635,evaluation,0.0,30,24,18,persistent_ambiguity,4.0,threshold,0.955907059,0
34,5,threshold_hysteresis,26,375476291807203904,31,2,0.403901647,2,0.427208178,0.877760666,0.874331526,0.962960548,-1,0,0,211,0,-9.529319619,0.635273635,evaluation,0.0,37,24,11,persistent_ambiguity,4.0,threshold_hysteresis,0.955907059,0
8,10,reserve,0,375476291807203904,31,2,0.544117845,2,0.358077417,0.737518395,0.737572592,0.869812001,-1,0,0,211,0,1.246512814,0.660596505,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,0.955907059,0
18,3,threshold,18,15937954789547596358,32,1,0.477689505,1,0.570297302,0.90329431,0.793269664,0.982922695,-1,0,0,211,0,-12.290773796,0.663807043,evaluation,0.0,18,25,29,persistent_ambiguity,4.0,threshold,1.001681616,0
26,6,threshold_hysteresis,26,15937954789547596358,32,1,0.496157286,1,0.570719205,0.948686474,0.757394639,0.958683545,-1,0,0,211,0,-12.290773796,0.663807043,evaluation,0.0,26,22,24,persistent_ambiguity,4.0,threshold_hysteresis,1.001681616,0
8,10,reserve,0,15937954789547596358,32,2,0.612775314,2,0.525807659,0.824426159,0.637405301,0.924049797,-1,0,0,211,0,1.568492834,0.665600313,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.001681616,0
36,9,threshold,29,18080832706328257581,33,2,0.384272046,2,0.228107723,0.718244217,1.082937519,0.845209592,67,1,0,211,0,-11.851147977,0.568144068,evaluation,0.0,39,19,14,persistent_ambiguity,4.0,threshold,0.876610744,0
44,10,threshold_hysteresis,31,18080832706328257581,33,2,0.385867725,2,0.225695717,0.730391058,1.085922426,0.84408752,67,1,0,211,0,-11.851147977,0.568144068,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold_hysteresis,0.876610744,0
32,15,reserve,14,18080832706328257581,33,2,0.476580802,2,0.08647751,0.575283198,0.975938394,0.731786644,69,1,0,211,0,-1.571552289,0.540435905,evaluation,0.0,35,0,37,persistent_ambiguity,4.0,reserve,0.876610744,0
13,0,threshold,12,15438293419954489375,34,1,0.472014979,1,0.56012323,0.816580473,0.731288781,0.99702956,-1,0,0,211,0,-10.482247272,0.660007408,evaluation,0.0608,13,24,35,persistent_ambiguity,3.9392,threshold,0.888791431,0
18,2,threshold_hysteresis,18,15438293419954489375,34,1,0.497541336,1,0.583290004,0.865675745,0.690154021,0.986892522,-1,0,0,211,0,-10.482247272,0.660007408,evaluation,0.0,18,24,30,persistent_ambiguity,4.0,threshold_hysteresis,0.888791431,0
8,10,reserve,0,15438293419954489375,34,2,0.652133156,2,0.527253309,0.764181763,0.523642596,0.934486485,-1,0,0,211,0,5.964499303,0.667274477,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,0.888791431,0
42,8,threshold,31,15986481383230024516,35,2,0.372327394,2,0.203407776,0.86385073,1.112237881,0.862693496,69,1,0,211,0,-13.0,0.611321953,evaluation,0.0,45,20,7,persistent_ambiguity,4.0,threshold,0.999925292,0
42,10,threshold_hysteresis,29,15986481383230024516,35,2,0.388842339,2,0.192426557,0.856452253,1.072502733,0.855609914,70,1,0,211,0,-9.913108136,0.61900485,evaluation,0.0,45,18,9,persistent_ambiguity,4.0,threshold_hysteresis,0.999925292,0
61,22,reserve,36,15986481383230024516,35,2,0.599192278,2,0.230487768,0.89445246,0.754299892,0.774011384,-1,0,0,211,0,-1.674777698,0.656353055,evaluation,0.0,64,0,8,persistent_ambiguity,4.0,reserve,0.999925292,0
48,12,threshold,33,12449117413128960852,36,2,0.129211989,2,0.0,0.0,2.39047582,0.0,23,1,1,211,0,-12.0,0.0,evaluation,0.0,51,15,6,persistent_ambiguity,4.0,threshold,1.026792617,0
48,13,threshold_hysteresis,32,12449117413128960852,36,2,0.185335248,2,0.0,0.0,2.291266472,0.0,25,1,1,211,0,-12.0,0.0,evaluation,0.0,51,14,7,persistent_ambiguity,4.0,threshold_hysteresis,1.026792617,0
64,23,reserve,38,12449117413128960852,36,2,0.35701373,2,0.0,0.0,1.803039857,0.0,51,1,1,211,0,-4.404938944,0.0,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,1.026792617,0
38,8,threshold,28,16315818585861445538,37,2,0.399297573,2,0.353776676,0.775398951,0.932233633,0.926653264,-1,0,0,211,0,-13.0,0.614714403,evaluation,0.0,41,20,11,persistent_ambiguity,4.0,threshold,1.0686717,0
40,9,threshold_hysteresis,32,16315818585861445538,37,2,0.421720028,1,0.386598434,0.811297097,0.890596459,0.93230171,-1,0,0,211,0,-13.0,0.614714403,evaluation,0.0,43,20,9,persistent_ambiguity,4.0,threshold_hysteresis,1.0686717,0
66,23,reserve,40,16315818585861445538,37,2,0.634990507,2,0.395588225,0.859596843,0.621369273,0.808796041,-1,0,0,211,0,-6.018826071,0.651393161,evaluation,0.0,69,0,3,persistent_ambiguity,4.0,reserve,1.0686717,0
27,6,threshold,25,257427883208467125,38,2,0.424120893,1,0.52997557,0.837154156,0.930247294,0.959414248,-1,0,0,211,0,-13.0,0.649688865,evaluation,0.0,30,23,19,persistent_ambiguity,4.0,threshold,1.063133388,0
38,8,threshold_hysteresis,30,257427883208467125,38,2,0.435860998,2,0.541392255,0.873439014,0.90307681,0.94097161,-1,0,0,211,0,-13.0,0.649688865,evaluation,0.0,41,22,9,persistent_ambiguity,4.0,threshold_hysteresis,1.063133388,0
8,10,reserve,0,257427883208467125,38,2,0.538645105,2,0.437166878,0.67170686,0.832543898,0.891974959,-1,0,0,211,0,0.263473373,0.666534979,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.063133388,0
44,9,threshold,32,8608824469881595501,39,2,0.301301097,2,0.1919985,0.706746475,1.326823282,0.837379275,67,1,0,211,0,-10.621344568,0.592866846,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold,1.106022039,0
47,10,threshold_hysteresis,34,8608824469881595501,39,2,0.317002232,2,0.212627525,0.731632136,1.283026383,0.853454596,68,1,0,211,0,-10.621344568,0.593372598,evaluation,0.0,50,19,3,persistent_ambiguity,4.0,threshold_hysteresis,1.106022039,0
33,15,reserve,15,8608824469881595501,39,2,0.353861406,2,0.037139723,0.558930087,1.323715585,0.716778953,67,1,0,211,0,-5.347271145,0.551080824,evaluation,0.0,36,0,36,persistent_ambiguity,4.0,reserve,1.106022039,0
44,9,threshold,32,1539475626257425321,40,2,0.325072587,2,0.117498909,0.707787166,1.350093659,0.807208356,65,1,0,211,0,-12.0,0.557569541,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold,1.052265654,0
45,11,threshold_hysteresis,31,1539475626257425321,40,2,0.341535055,2,0.089158964,0.693588929,1.3375372,0.785970866,65,1,0,211,0,-10.498508212,0.55610797,evaluation,0.0,48,17,7,persistent_ambiguity,4.0,threshold_hysteresis,1.052265654,0
29,14,reserve,12,1539475626257425321,40,2,0.378092963,2,0.0,0.511097542,1.465093893,0.64506506,59,1,0,211,0,-5.444721524,0.511097542,evaluation,0.0,32,0,40,persistent_ambiguity,4.0,reserve,1.052265654,0
44,10,threshold,31,12352331726524156718,41,2,0.363479037,2,0.22959924,0.806970456,1.196946086,0.867513803,66,1,0,211,0,-13.0,0.590635012,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold,0.957607143,0
44,10,threshold_hysteresis,31,12352331726524156718,41,2,0.363479037,2,0.22959924,0.806970456,1.196946086,0.867513803,66,1,0,211,0,-13.0,0.590635012,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold_hysteresis,0.957607143,0
61,22,reserve,36,12352331726524156718,41,2,0.5905296,2,0.242655565,0.829135928,0.784334534,0.764275225,-1,0,0,211,0,-1.319018363,0.642466961,evaluation,0.0,64,0,8,persistent_ambiguity,4.0,reserve,0.957607143,0
28,5,threshold,28,1214188042868440994,42,1,0.476575676,1,0.415304588,0.710562883,0.834255684,0.951220248,-1,0,0,211,0,-12.078231045,0.577703671,evaluation,0.0,31,24,17,persistent_ambiguity,4.0,threshold,0.881362708,0
33,7,threshold_hysteresis,29,1214188042868440994,42,1,0.493871279,1,0.41038552,0.714310478,0.815081415,0.951680476,-1,0,0,211,0,-10.754298987,0.57694142,evaluation,0.0,36,22,14,persistent_ambiguity,4.0,threshold_hysteresis,0.881362708,0
63,23,reserve,37,1214188042868440994,42,2,0.7616891,2,0.441471057,0.779659381,0.437946129,0.846202954,-1,0,0,211,0,-0.705198226,0.644214342,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,0.881362708,0
46,11,threshold,32,12787879957059892635,43,2,0.141358209,2,0.281614033,0.825147151,2.145579561,0.872058752,24,1,0,211,0,-11.267163715,0.599103458,evaluation,0.0,49,16,7,persistent_ambiguity,4.0,threshold,0.88145605,0
46,11,threshold_hysteresis,32,12787879957059892635,43,2,0.141358209,2,0.281614033,0.825147151,2.145579561,0.872058752,24,1,0,211,0,-11.267163715,0.599103458,evaluation,0.0,49,16,7,persistent_ambiguity,4.0,threshold_hysteresis,0.88145605,0
62,23,reserve,36,12787879957059892635,43,2,0.516250431,2,0.303526446,0.855225554,0.969897444,0.767249028,69,1,0,211,0,-4.098221695,0.631769965,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,0.88145605,0
21,3,threshold,18,11053715430080216255,44,2,0.477262647,2,0.492473459,0.70338393,0.833925647,0.949878244,-1,0,0,211,0,-12.822525496,0.621545097,evaluation,0.0,23,22,27,persistent_ambiguity,4.0,threshold,1.000091676,0
30,7,threshold_hysteresis,29,11053715430080216255,44,2,0.489011501,1,0.505427379,0.787464893,0.819386697,0.942222155,-1,0,0,211,0,-12.822525496,0.621545097,evaluation,0.0,33,22,17,persistent_ambiguity,4.0,threshold_hysteresis,1.000091676,0
65,23,reserve,39,11053715430080216255,44,2,0.767186552,2,0.525355503,0.853711428,0.449629706,0.830280489,-1,0,0,211,0,-1.155184343,0.65899427,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,1.000091676,0
45,11,threshold,31,6487872769657535337,45,2,0.051333896,2,0.0,0.576925134,2.297155525,0.583859322,32,1,0,211,0,-13.0,0.495953716,evaluation,0.0,48,17,7,persistent_ambiguity,4.0,threshold,0.990495752,0
45,11,threshold_hysteresis,31,6487872769657535337,45,2,0.051333896,2,0.0,0.576925134,2.297155525,0.583859322,32,1,0,211,0,-13.0,0.495953716,evaluation,0.0,48,17,7,persistent_ambiguity,4.0,threshold_hysteresis,0.990495752,0
45,18,reserve,24,6487872769657535337,45,2,0.170250194,2,0.0,0.489709432,2.126777652,0.491410878,36,1,0,211,0,-7.0,0.489709432,evaluation,0.0,48,0,24,persistent_ambiguity,4.0,reserve,0.990495752,0
28,7,threshold,22,17454322755426062435,46,2,0.423539518,1,0.342517283,0.795286688,0.970695859,0.90595802,-1,0,0,211,0,-13.0,0.608099376,evaluation,0.0,31,18,23,persistent_ambiguity,4.0,threshold,1.011835128,0
32,10,threshold_hysteresis,28,17454322755426062435,46,2,0.443141449,1,0.352897339,0.832827665,0.941538349,0.916970637,-1,0,0,211,0,-13.0,0.613298468,evaluation,0.0,35,17,20,persistent_ambiguity,4.0,threshold_hysteresis,1.011835128,0
62,23,reserve,36,17454322755426062435,46,2,0.680002799,2,0.408410612,0.896568967,0.605448553,0.774024614,-1,0,0,211,0,-0.114794417,0.651808997,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.011835128,0
43,9,threshold,32,8861482188280528100,47,2,0.386350383,2,0.232984434,0.798372864,1.092400507,0.878638801,70,1,0,211,0,-13.0,0.597203349,evaluation,0.0,46,21,5,persistent_ambiguity,4.0,threshold,1.036093195,0
45,9,threshold_hysteresis,33,8861482188280528100,47,2,0.386866891,2,0.233315542,0.799432833,1.091374736,0.879071362,70,1,0,211,0,-13.0,0.597203349,evaluation,0.0,48,21,3,persistent_ambiguity,4.0,threshold_hysteresis,1.036093195,0
60,22,reserve,35,8861482188280528100,47,2,0.60588871,2,0.268734539,0.82241605,0.757225281,0.779973552,-1,0,0,211,0,-2.683775852,0.643136101,evaluation,0.0,63,0,9,persistent_ambiguity,4.0,reserve,1.036093195,0
8,0,threshold,8,14795916195577272132,48,0,0.474141745,0,0.680510636,0.909396915,0.745335144,1.0,-1,0,0,211,0,-11.631786867,0.673655932,evaluation,0.334,8,33,31,persistent_ambiguity,3.666,threshold,1.124919232,0
18,0,threshold_hysteresis,18,14795916195577272132,48,0,0.50145008,0,0.702743404,0.973279694,0.673589936,1.0,-1,0,0,211,0,-11.631786867,0.673655932,evaluation,0.1074,18,37,17,persistent_ambiguity,3.8926,threshold_hysteresis,1.124919232,0
60,22,reserve,35,14795916195577272132,48,2,0.777591536,2,0.654014306,0.980424958,0.345355856,0.890020564,-1,0,0,211,0,-1.805318413,0.673655932,evaluation,0.0,63,0,9,persistent_ambiguity,4.0,reserve,1.124919232,0
47,12,threshold,33,12271509557073338543,49,2,0.392792194,2,0.055536354,0.697957693,1.317628289,0.778839902,64,1,0,211,0,-13.0,0.554249373,evaluation,0.0,50,16,6,persistent_ambiguity,4.0,threshold,0.999167342,0
49,12,threshold_hysteresis,34,12271509557073338543,49,2,0.397586632,2,0.064641256,0.708309759,1.291877817,0.784905133,65,1,0,211,0,-13.0,0.556022408,evaluation,0.0,52,16,4,persistent_ambiguity,4.0,threshold_hysteresis,0.999167342,0
64,23,reserve,38,12271509557073338543,49,2,0.590183283,2,0.096914742,0.734506489,0.902722027,0.72571359,-1,0,0,211,0,-1.921680635,0.627052998,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,0.999167342,0
16,0,threshold,15,4588217238787950431,50,2,0.458906753,1,0.473495392,0.810471113,0.776264549,0.985283851,-1,0,0,211,0,-13.0,0.631399722,evaluation,0.0446,17,28,27,persistent_ambiguity,3.9554,threshold,1.082357575,0
24,3,threshold_hysteresis,24,4588217238787950431,50,1,0.485377557,1,0.507351647,0.871210903,0.722312876,0.98327603,-1,0,0,211,0,-13.0,0.631399722,evaluation,0.0,24,26,22,persistent_ambiguity,4.0,threshold_hysteresis,1.082357575,0
62,23,reserve,36,4588217238787950431,50,2,0.787273362,2,0.527743623,0.931533857,0.361650556,0.831470028,-1,0,0,211,0,-0.414457039,0.66731096,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.082357575,0
27,8,threshold,26,13524637738972556840,51,2,0.462974079,1,0.400995668,0.924045542,0.877344604,0.939898006,-1,0,0,211,0,-12.767275975,0.628062245,evaluation,0.0,28,21,23,persistent_ambiguity,4.0,threshold,0.899328628,0
32,9,threshold_hysteresis,32,13524637738972556840,51,1,0.4730787,1,0.412638956,0.949623444,0.860634698,0.930879937,-1,0,0,211,0,-12.767275975,0.628062245,evaluation,0.0,33,20,19,persistent_ambiguity,4.0,threshold_hysteresis,0.899328628,0
47,19,reserve,25,13524637738972556840,51,2,0.630675336,2,0.370036041,0.914999084,0.665005956,0.8483226,-1,0,0,211,0,-0.593564492,0.658189684,evaluation,0.0,50,0,22,persistent_ambiguity,4.0,reserve,0.899328628,0
21,4,threshold,21,4857512867992125491,52,1,0.479732913,1,0.475368208,0.89498348,0.819443832,0.973426273,-1,0,0,211,0,-13.0,0.631453685,evaluation,0.0,22,23,27,persistent_ambiguity,4.0,threshold,1.111861198,0
28,7,threshold_hysteresis,28,4857512867992125491,52,1,0.495002378,1,0.460894366,0.922510044,0.803180011,0.945881618,-1,0,0,211,0,-12.0,0.631453685,evaluation,0.0,28,22,22,persistent_ambiguity,4.0,threshold_hysteresis,1.111861198,0
66,23,reserve,40,4857512867992125491,52,2,0.77220831,2,0.465151087,0.939785221,0.440536325,0.791265326,-1,0,0,211,0,-0.717391257,0.661625799,evaluation,0.0,69,0,3,persistent_ambiguity,4.0,reserve,1.111861198,0
29,9,threshold,27,18300306740189430860,53,2,0.413032789,1,0.402946595,0.79657669,0.969949164,0.926296432,70,1,0,211,0,-13.0,0.624949163,evaluation,0.0,32,18,22,persistent_ambiguity,4.0,threshold,0.91218829,0
