arm,episode,t,true_boundary,pressure,observed_pressure,biosphere,institution,trust,justice,policy,support,audit,mode,mode_name,estimated_cr,hidden_cr,attempted_capture,effective_capture,cooperation_rate,defective_rate,performative_gap,backlash,irreversible
robust_reserve,0,37,0.9429685093,0.7017653711,0.7094099965,0.6410106411,0.0000000000,0.0000000000,0.3552822619,0.6375485922,0.5581689646,0.6394911005,2,emergency_braking,-2.3219219195,6.7966911199,1.0438401492,0.3198561251,0.5509964493,0.4490035507,0.2573323797,0.1835028959,0
robust_reserve,0,38,0.9429685093,0.7152365883,0.7070035966,0.6335377961,0.0000000000,0.0000000000,0.3440795735,0.6377928596,0.5583514157,0.6395418091,1,precaution,2.0648843047,4.9595880652,1.5891251296,0.4878602108,0.3920579507,0.6079420493,0.3073883479,0.0835123096,0
robust_reserve,0,39,0.9429685093,0.7421994393,0.6996344650,0.6228300511,0.0000000000,0.0000000000,0.3280016100,0.6380036054,0.5585088286,0.6395855588,1,precaution,18.2812108492,-1.4589190916,2.2157956118,0.6816303214,0.1502819152,0.8497180848,0.3719152349,0.0835204117,0
robust_reserve,0,40,0.9429685093,0.7493230717,0.7937621374,0.6157748751,0.0000000000,0.0000000000,0.3213645228,0.6381786381,0.5586395661,0.6396218947,2,emergency_braking,-9.1961652298,2.5745049756,0.6507844571,0.2007864610,0.6961064084,0.3038935916,0.2049830261,0.0835271268,0
robust_reserve,0,41,0.9429685093,0.7614388526,0.7686957470,0.6120973400,0.0000000000,0.0000000000,0.3168748119,0.6383736195,0.5587852040,0.6396623718,2,emergency_braking,-5.4730689394,2.2934032428,0.6850741345,0.2116189799,0.6746930714,0.3253069286,0.2024021719,0.0835345923,1
robust_reserve,0,42,0.9429685093,0.7837158516,0.7862704482,0.6060322484,0.0000000000,0.0000000000,0.3095004542,0.6385470172,0.5589147204,0.6396983683,2,emergency_braking,-7.4083185974,-1.6780857965,1.0500500005,0.3246205328,0.5215209464,0.4784790536,0.2682765264,0.0835412181,1
robust_reserve,0,43,0.9429685093,0.8022321166,0.7865675088,0.6015802847,0.0000000000,0.0000000000,0.3047397577,0.6386953109,0.5590254857,0.6397291533,2,emergency_braking,-5.1842286778,-2.6163496434,0.6298210383,0.1949695823,0.7265504689,0.2734495311,0.1941248778,0.0835468748,1
robust_reserve,0,44,0.9429685093,0.8332739629,0.9166139716,0.5939580325,0.0000000000,0.0000000000,0.2956282890,0.6388352863,0.5591300378,0.6397582115,3,loss_minimization,-11.7581463844,-6.5736719383,1.2550855504,0.3888633779,0.4673784580,0.5326215420,0.2665725335,0.0835522059,1
robust_reserve,0,45,0.9429685093,0.8604301676,0.9041961776,0.5893310115,0.0000000000,0.0038149820,0.2937665658,0.6389511430,0.5592165750,0.6397822627,3,loss_minimization,-10.2236310689,-6.6283884042,0.0911938808,0.0283020055,0.8637645768,0.1362354232,0.1531264687,0.0835566122,1
robust_reserve,0,46,0.9429685093,0.9018097677,0.8304361451,0.5809217499,0.0000000000,0.0000000000,0.2829850084,0.6390707157,0.5593058876,0.6398070854,2,emergency_braking,-6.8271199354,-10.8008147553,1.6215842390,0.5034228238,0.3505571602,0.6494428398,0.3194903180,0.0835611541,1
robust_reserve,0,47,0.9429685093,0.9291814167,0.9186666334,0.5720242437,0.0000000000,0.0000000000,0.2733500075,0.6391588632,0.5593717279,0.6398253844,3,loss_minimization,-11.7385098277,-11.2487454786,1.2351741561,0.3842272966,0.5160182572,0.4839817428,0.2530685756,0.0835644985,1
robust_reserve,0,48,0.9429685093,0.9598181256,0.9597584570,0.5652115472,0.0000000000,0.0000000000,0.2680992807,0.6392426899,0.5594343407,0.6398427864,3,loss_minimization,-11.0333879301,-11.0333879301,0.7013004302,0.2185444044,0.6045543156,0.3954456844,0.2268413660,0.0835676759,1
robust_reserve,0,49,0.9429685093,1.0076307559,1.0133574451,0.5538473065,0.0000000000,0.0000000000,0.2535294006,0.6393232191,0.5594944905,0.6398595038,3,loss_minimization,-13.0770079950,-13.0770079950,2.2399710341,0.6987127653,0.0500366980,0.9499633020,0.4011663631,0.0835707257,1
robust_reserve,0,50,0.9429685093,1.0448728886,0.9836101052,0.5454688682,0.0000000000,0.0000000000,0.2430357979,0.6393820888,0.5595384622,0.6398717248,3,loss_minimization,-12.2808124149,-12.2808124149,1.6357632869,0.5116326970,0.3654868942,0.6345131058,0.3061792525,0.0835729535,1
robust_reserve,0,51,0.9429685093,1.0684005761,1.0450035731,0.5387314109,0.0000000000,0.0000000000,0.2381533259,0.6394404963,0.5595820887,0.6398838499,3,loss_minimization,-10.9392000313,-10.9392000313,0.6266893587,0.1964002168,0.7398382591,0.2601617409,0.1898395172,0.0835751623,1
robust_reserve,0,52,0.9429685093,1.1057047451,1.0550455517,0.5304990326,0.0000000000,0.0000000000,0.2327052939,0.6395004907,0.5596269004,0.6398963045,3,loss_minimization,-11.0285112980,-11.0285112980,0.6930063915,0.2173808922,0.6195205689,0.3804794311,0.2222010630,0.0835774297,1
robust_reserve,0,53,0.9429685093,1.1319758954,1.1361103319,0.5192403190,0.0000000000,0.0000000000,0.2219591285,0.6714683426,0.5937089520,0.6569285160,3,loss_minimization,-12.0387187560,-12.0387187560,1.3210945467,0.4105305545,0.4018727539,0.5981272461,0.2763256171,0.1562612173,1
robust_reserve,0,54,0.9429685093,1.1692068920,1.1749898005,0.5131453851,0.0000000000,0.0033685786,0.2205032158,0.6974537714,0.6214129320,0.6707733412,3,loss_minimization,-10.3207772187,-10.3207772187,0.0216555578,0.0066860376,0.9507478486,0.0492521514,0.1328762683,0.1536022745,1
robust_reserve,0,55,0.9429685093,1.1997961547,1.2000124202,0.5042446125,0.0000000000,0.0013902781,0.2147567828,0.7248177068,0.6505865863,0.6853526236,3,loss_minimization,-11.2502980222,-11.2502980222,0.7374097073,0.2257060085,0.6685684377,0.3314315623,0.1992364023,0.1493848832,1
robust_reserve,0,56,0.9429685093,1.2168389237,1.1792711182,0.4971607829,0.0000000000,0.0051335228,0.2136469446,0.7472536829,0.6745063698,0.6973063293,3,loss_minimization,-10.3883460619,-10.3883460619,0.0776349481,0.0236135776,0.9178889009,0.0821110991,0.1387161924,0.1460521253,1
robust_reserve,0,57,0.9429685093,1.2449255937,1.2175870074,0.4920289477,0.0000000000,0.0104616188,0.2150728174,0.7689125135,0.6975976111,0.7088459781,3,loss_minimization,-10.4125733660,-10.4125733660,0.0997943041,0.0301452189,0.8446963274,0.1553036726,0.1552848282,0.1421088550,1
robust_reserve,0,58,0.9429685093,1.2777798540,1.2422839906,0.4852923247,0.0000000000,0.0115485396,0.2132089267,0.7881128587,0.7180677747,0.7190757659,3,loss_minimization,-11.2372283705,-11.2372283705,0.7494956979,0.2249257451,0.6847856004,0.3152143996,0.1962867954,0.1381404008,1
robust_reserve,0,59,0.9429685093,1.3011691916,1.3531704667,0.4773139110,0.0000000000,0.0167047538,0.2134264564,0.8040003224,0.7350059587,0.7275404774,3,loss_minimization,-10.3273972631,-10.3273972631,0.0398828413,0.0119108085,0.9349317936,0.0650682064,0.1348953701,0.1349963298,1
robust_reserve,0,60,0.9429685093,1.3308103501,1.3438190744,0.4677731836,0.0000000000,0.0169264511,0.2099359988,0.8193896929,0.7514131081,0.7357398089,3,loss_minimization,-11.2679163250,-11.2679163250,0.7869731500,0.2338341970,0.6820555669,0.3179444331,0.1878677439,0.1316063059,1
robust_reserve,0,61,0.9429685093,1.3823890336,1.3584474579,0.4542278859,0.0000000000,0.0046737030,0.1973718253,0.8319841618,0.7648405145,0.7424500396,3,loss_minimization,-13.5684684936,-13.5684684936,2.6174146184,0.7749920141,0.0939029204,0.9060970796,0.3381961536,0.1290946601,1
robust_reserve,0,62,0.9429685093,1.4092349587,1.3249661381,0.4467444901,0.0000000000,0.0113574802,0.1993904050,0.8409425021,0.7743913162,0.7472229704,3,loss_minimization,-10.2980579864,-10.2980579864,0.0218161744,0.0064549803,0.9648638369,0.0351361631,0.1275484354,0.1282592404,1
robust_reserve,0,63,0.9429685093,1.4443514669,1.4322074605,0.4372765525,0.0000000000,0.0131943267,0.1980949919,0.8521926613,0.7863855068,0.7532169638,3,loss_minimization,-11.2492853304,-11.2492853304,0.7835005607,0.2308843415,0.6762110550,0.3237889450,0.1909850389,0.1253632114,1
robust_reserve,0,64,0.9429685093,1.4693566528,1.4229443703,0.4266821560,0.0000000000,0.0117521974,0.1938997517,0.8613868764,0.7961877830,0.7581155669,3,loss_minimization,-11.7898513148,-11.7898513148,1.2200185475,0.3585160199,0.6084591333,0.3915408667,0.2150012261,0.1232353940,1
robust_reserve,0,65,0.9429685093,1.5032116064,1.4926862859,0.4175081482,0.0000000000,0.0139758800,0.1927705397,0.8692226388,0.8045417650,0.7622903974,3,loss_minimization,-11.2491741303,-11.2491741303,0.7904246225,0.2318486072,0.7331936995,0.2668063005,0.1741614788,0.1216916558,1
robust_reserve,0,66,0.9429685093,1.5388687630,1.5314530911,0.4056112621,0.0000000000,0.0154652664,0.1908038791,0.8766379617,0.8124475016,0.7662412211,3,loss_minimization,-11.2687423408,-11.2687423408,0.8097371945,0.2369816937,0.6795445944,0.3204554056,0.1882248213,0.1199132399,1
robust_reserve,0,67,0.9429685093,1.5729695060,1.5350715592,0.3955664603,0.0000000000,0.0185464909,0.1906856513,0.8832664417,0.8195143574,0.7697728214,3,loss_minimization,-11.1690337034,-11.1690337034,0.7325313384,0.2139929087,0.7440047568,0.2559952432,0.1774157976,0.1183917530,1
robust_reserve,0,68,0.9429685093,1.6022364807,1.5938808155,0.3859008335,0.0000000000,0.0256449567,0.1935907045,0.8892559187,0.8258999496,0.7729639660,3,loss_minimization,-10.3961316984,-10.3961316984,0.1128268204,0.0328956367,0.8752888098,0.1247111902,0.1439470080,0.1168287262,1
robust_reserve,0,69,0.9429685093,1.6324879990,1.6634110432,0.3748788131,0.0000000000,0.0325249541,0.1956271429,0.8949824288,0.8320051834,0.7760150040,3,loss_minimization,-10.3297381741,-10.3297381741,0.0617657249,0.0179653058,0.9533836084,0.0466163916,0.1276034495,0.1150126904,1
robust_reserve,0,70,0.9429685093,1.6714027430,1.6509174895,0.3594496676,0.0000000000,0.0263994538,0.1876892470,0.9000919427,0.8374526160,0.7787373115,3,loss_minimization,-12.6905667220,-12.6905667220,1.9748683005,0.5732460667,0.3925329934,0.6074670066,0.2587071993,0.1134315225,1
robust_reserve,0,71,0.9429685093,1.6953743929,1.7109424243,0.3458856135,0.0000000000,0.0282994556,0.1861924061,0.9037371209,0.8413388687,0.7806794328,3,loss_minimization,-11.2729809910,-11.2729809910,0.8267965235,0.2400385707,0.6757938001,0.3242061999,0.1885066280,0.1132331432,1
full_rvcim,0,0,0.9429685093,0.3243712236,0.3169746845,0.8154579973,0.6257914923,0.6760765910,0.6740805702,0.1358000000,0.1800000000,0.7080356000,1,precaution,35.8171879614,36.7235038756,1.1981208313,0.2858317762,0.1186297035,0.8813702965,0.3590148346,0.1074195377,0
full_rvcim,0,1,0.9429685093,0.3367639048,0.2485818357,0.8111552120,0.6143581317,0.6541548065,0.6689299162,0.1327142416,0.1800000000,0.7254922056,1,precaution,156.0909954852,37.3370354261,0.8758441425,0.2080594963,0.3434093053,0.6565906947,0.2888479718,0.1066472451,0
full_rvcim,0,2,0.9429685093,0.3524099973,0.3476394786,0.8051202475,0.5997536745,0.6301102532,0.6621976265,0.1304819752,0.1800000000,0.7389831348,1,precaution,14.0322846201,33.5469650834,1.1570936921,0.2740013418,0.1780213441,0.8219786559,0.3286291259,0.1060885615,0
full_rvcim,0,3,0.9429685093,0.3592217934,0.3808610884,0.8025493324,0.5935574999,0.6121555882,0.6602561840,0.1287678049,0.1800000000,0.7487582890,1,precaution,10.0272124991,41.4013977620,0.3732230087,0.0882296070,0.5669840950,0.4330159050,0.2202188116,0.1056595451,0
full_rvcim,0,4,0.9429685093,0.3769092690,0.4142236911,0.7968826496,0.5832537449,0.5911020843,0.6554585424,0.1276732155,0.1800000000,0.7566967132,1,precaution,6.7385079825,33.3663935721,0.6872355140,0.1621247893,0.3673921549,0.6326078451,0.2656131214,0.1053855952,0
full_rvcim,0,5,0.9429685093,0.3836928907,0.4402123219,0.7927378182,0.5747832840,0.5732915292,0.6509932510,0.2556860682,0.2731311307,0.7820144813,1,precaution,6.1240567660,40.2843321612,0.4601154427,0.1069022231,0.5840550561,0.4159449439,0.2053851949,0.1182702455,0
full_rvcim,0,6,0.9429685093,0.3915610560,0.3983228472,0.7906450393,0.5664495347,0.5575197640,0.6477810534,0.3532369707,0.3441007690,0.8013076311,1,precaution,59.9959857519,44.5411906584,0.5024442547,0.1153828790,0.6094240431,0.3905759569,0.2007983047,0.1262806381,0
full_rvcim,0,7,0.9429685093,0.4028063235,0.3448379900,0.7898248192,0.5578670471,0.5430053268,0.6449959447,0.4257301595,0.3968405720,0.8156449863,1,precaution,128.6617344862,42.2157338072,0.5266463882,0.1198815946,0.6856823856,0.3143176144,0.1817116633,0.1327895546,0
full_rvcim,0,8,0.9429685093,0.4070518634,0.3777905160,0.7856112089,0.5474585091,0.5273268776,0.6398455734,0.4799088077,0.4362562921,0.8263601796,1,precaution,119.1698656284,52.8117031838,0.5615570873,0.1269925990,0.6545832350,0.3454167650,0.1876170277,0.1365201894,0
full_rvcim,0,9,0.9429685093,0.4216197907,0.4035216837,0.7816650646,0.5249092896,0.5059842043,0.6313583131,0.5204640844,0.4657608198,0.8343810077,1,precaution,37.4055023814,39.8819543183,1.9348608483,0.4356458770,0.1725851319,0.8274148681,0.2835094409,0.1386779817,0
full_rvcim,0,10,0.9429685093,0.4343631584,0.4372588777,0.7785641261,0.5136869629,0.4912506249,0.6266789354,0.5472741199,0.4852654936,0.8396833680,1,precaution,15.0565845806,36.9309801941,0.6221884713,0.1398132311,0.6697990053,0.3302009947,0.1783592805,0.1398060458,0
full_rvcim,0,11,0.9429685093,0.4375790766,0.4129842658,0.7743207302,0.4991751877,0.4748252011,0.6201749258,0.5708740576,0.5024347765,0.8443508505,1,precaution,89.7042803141,48.6287157329,0.9038889419,0.2026548163,0.6600598543,0.3399401457,0.1899802255,0.1406024850,0
full_rvcim,0,12,0.9429685093,0.4461431855,0.4938232463,0.7711706787,0.4877407171,0.4608365028,0.6163253595,0.5883832861,0.5151729837,0.8478137418,1,precaution,3.4629789057,48.2862972316,0.6427551739,0.1439446125,0.6223547270,0.3776452730,0.1893456236,0.1410744551,0
full_rvcim,0,13,0.9429685093,0.4454613624,0.4451201402,0.7696159350,0.4813102128,0.4500371569,0.6142827974,0.6021643238,0.5251988803,0.8505392893,1,precaution,77.8314715445,76.1706584137,0.0591064260,0.0132218924,0.9401684914,0.0598315086,0.1280409580,0.1413746856,0
full_rvcim,0,14,0.9429685093,0.4435766499,0.4607058758,0.7680098451,0.4747837085,0.4394291720,0.6126263477,0.6133074621,0.5333056684,0.8527431258,1,precaution,38.6341009564,131.9351814265,0.0767559049,0.0171509090,0.8717631650,0.1282368350,0.1383967983,0.1415715606,0
full_rvcim,0,15,0.9429685093,0.4404869348,0.4696429075,0.7664912186,0.4679915403,0.4288894217,0.6108864122,0.6217879801,0.5394753632,0.8544203620,1,precaution,35.4705217454,135.3192156551,0.0847750466,0.0189270404,0.8836682579,0.1163317421,0.1325619952,0.1416938974,0
full_rvcim,0,16,0.9429685093,0.4432288155,0.4361856669,0.7639519532,0.4525686998,0.4136871384,0.6059588938,0.6282604838,0.5441841996,0.8557004627,1,precaution,101.7672462915,133.6312190475,1.0161240231,0.2267375606,0.5845335313,0.4154664687,0.1982921557,0.1417712769,0
full_rvcim,0,17,0.9429685093,0.4385220938,0.4941734662,0.7625194101,0.4456252041,0.4034205842,0.6041752031,0.6328119353,0.5474954439,0.8566006270,1,precaution,14.7379712174,135.8476155872,0.0532671499,0.0118894830,0.9400958182,0.0599041818,0.1198477497,0.1418174002,0
full_rvcim,0,18,0.9429685093,0.4408258605,0.4768795095,0.7591226422,0.4328444961,0.3897739267,0.6005118796,0.6366770873,0.5503073957,0.8573650582,1,precaution,62.6767172204,134.5571748072,0.6981145768,0.1557926020,0.5700947805,0.4299052195,0.1957359565,0.1418511938,0
full_rvcim,0,19,0.9429685093,0.4461871380,0.4434996076,0.7595161800,0.4263507191,0.3804268733,0.6003936025,0.6394845735,0.5523498810,0.8579203094,1,precaution,100.4769971101,133.5854321993,0.0714190843,0.0159427011,0.8895093839,0.1104906161,0.1372409359,0.1418726450,0
full_rvcim,0,20,0.9429685093,0.4415894458,0.4165796727,0.7577336008,0.4138975727,0.3675725626,0.5969809201,0.6417995714,0.5540340741,0.8583781585,1,precaution,107.6189413437,134.3495927967,0.6308940263,0.1407921358,0.7254057589,0.2745942411,0.1578452066,0.1418883740,0
full_rvcim,0,21,0.9429685093,0.4329627741,0.4798297789,0.7564010417,0.4067431217,0.3577234029,0.5953575969,0.6435033000,0.5552735604,0.8587151138,1,precaution,25.8364789093,137.3689208623,0.0112571081,0.0025131630,0.9704921664,0.0295078336,0.1078115413,0.1418988186,0
full_rvcim,0,22,0.9429685093,0.4418943542,0.4759067261,0.7526327083,0.3882765046,0.3413945219,0.5893269535,0.6449111116,0.5562977629,0.8589935441,1,precaution,49.7571154117,133.6445649131,1.2244535689,0.2733902287,0.5016079306,0.4983920694,0.2082259539,0.1419067253,0
full_rvcim,0,23,0.9429685093,0.4478986646,0.4764344762,0.7476354323,0.3688510793,0.3243686159,0.5823105381,0.6458897136,0.5570097095,0.8591870873,1,precaution,71.8214561338,131.8497270231,1.2541830335,0.2803006725,0.4938799270,0.5061200730,0.2071953042,0.1419118356,0
full_rvcim,0,24,0.9429685093,0.4575404948,0.4048814492,0.7425411580,0.3492099845,0.3073323878,0.5752841738,0.6466614900,0.5575711875,0.8593397255,1,precaution,110.2114251458,96.0245389241,1.2529157664,0.2803487970,0.4943510189,0.5056489811,0.2079720364,0.1419156427,0
full_rvcim,0,25,0.9429685093,0.4500905712,0.4799433583,0.7403896218,0.3406558521,0.2969688053,0.5731376969,0.6472747701,0.5580173574,0.8594610171,1,precaution,27.3605735981,132.2514764100,0.0624645491,0.0139937698,0.9284639500,0.0715360500,0.1157907266,0.1419185276,0
full_rvcim,0,26,0.9429685093,0.4520758574,0.4656639614,0.7389224204,0.3273818415,0.2844235546,0.5704503575,0.6478218157,0.5584153406,0.8595692092,1,precaution,93.3394257564,131.0980420794,0.6528044837,0.1462929617,0.7030379787,0.2969620213,0.1723556575,0.1419209960,0
full_rvcim,0,27,0.9429685093,0.4511210551,0.4550801023,0.7356703624,0.3183407807,0.2735043241,0.5676750301,0.6482324101,0.5587140538,0.8596504146,1,precaution,96.9085213650,131.9159786111,0.0436953078,0.0097963778,0.9226875732,0.0773124268,0.1308140796,0.1419227838,0
full_rvcim,0,28,0.9429685093,0.4545947436,0.4149910761,0.7328680096,0.3037820664,0.2599673921,0.5636142236,0.6485787288,0.5589660054,0.8597189078,1,precaution,107.7237730583,130.2847404109,0.6872335046,0.1541474523,0.6771172935,0.3228827065,0.1735122812,0.1419242484,0
full_rvcim,0,29,0.9429685093,0.4679987255,0.4248229437,0.7290630887,0.2856417602,0.2443950166,0.5579035064,0.6488385851,0.5591550545,0.8597703009,1,precaution,104.5446990849,84.4324717648,1.0329825876,0.2318644929,0.5926814558,0.4073185442,0.1955109894,0.1419253213,0
full_rvcim,0,30,0.9429685093,0.4666339120,0.4994881395,0.7288789450,0.2771422899,0.2349552033,0.5574798576,0.6490403834,0.5593018656,0.8598102116,1,precaution,9.2295757269,127.3391376599,0.0772469202,0.0173567047,0.8995916285,0.1004083715,0.1332437284,0.1419261391,0
full_rvcim,0,31,0.9429685093,0.4657340334,0.4414658867,0.7273173077,0.2680054825,0.2248313376,0.5559507092,0.6492188823,0.5594317260,0.8598455143,1,precaution,100.6406869959,127.5832317111,0.0669101703,0.0150349377,0.9187856862,0.0812143138,0.1306243630,0.1419268513,0
full_rvcim,0,32,0.9429685093,0.4722840688,0.4697311237,0.7225681642,0.2471829516,0.2079750895,0.5492358459,0.6493626683,0.5595363324,0.8598739516,1,precaution,58.9717670078,124.5398733213,1.2662807044,0.2846121306,0.4884492390,0.5115507610,0.2089598154,0.1419274173,0
full_rvcim,0,33,0.9429685093,0.4842346718,0.4870477538,0.7160679934,0.2254499707,0.1903363365,0.5418926177,0.6494661170,0.5596115927,0.8598944112,1,precaution,28.3008843390,67.7001184901,1.3145409685,0.2958211729,0.3587638501,0.6412361499,0.2312312171,0.1419278203,0
full_rvcim,0,34,0.9429685093,0.4950245158,0.4833206414,0.7113828088,0.2007724990,0.1716544229,0.5340884234,0.6495500101,0.5596726261,0.8599110032,1,precaution,57.2429048643,50.3726615537,1.6522313579,0.3723144818,0.3546974374,0.6453025626,0.2373613999,0.1419281445,0
full_rvcim,0,35,0.9429685093,0.5023231215,0.5287987077,0.7104917018,0.1858449332,0.1592216783,0.5316477725,0.6496163927,0.5597209203,0.8599241320,1,precaution,7.6458047855,50.4099640491,0.6850964855,0.1546014677,0.6884721188,0.3115278812,0.1718522679,0.1419283994,0
full_rvcim,0,36,0.9429685093,0.5016777764,0.5062009731,0.7088567274,0.1759238734,0.1492408657,0.5303680804,0.6496766978,0.5597647932,0.8599360588,1,precaution,51.7006657369,80.1506753994,0.0672579589,0.0151844188,0.9068032067,0.0931967933,0.1327515920,0.1419286297,0
full_rvcim,0,37,0.9429685093,0.5077839059,0.5190130363,0.7059747946,0.1652539750,0.1385760259,0.5282915604,0.6497294125,0.5598031438,0.8599464845,1,precaution,31.5845213144,73.1013416704,0.0939740460,0.0212208218,0.8670254430,0.1329745570,0.1411602676,0.1419288301,0
full_rvcim,0,38,0.9429685093,0.5103891661,0.5073709712,0.7026059848,0.1494947102,0.1253405036,0.5245190623,0.6497727807,0.5598346948,0.8599550617,1,precaution,80.9535879878,86.7396470550,0.6450309527,0.1457133299,0.7080869444,0.2919130556,0.1712797335,0.1419289942,0
full_rvcim,0,39,0.9429685093,0.5287743900,0.4931325788,0.6953470319,0.1234666558,0.1058202463,0.5153271038,0.6498068198,0.5598594587,0.8599617937,1,precaution,84.0390775292,37.2313713783,1.6218710225,0.3666372812,0.3887646089,0.6112353911,0.2343924398,0.1419291226,0
full_rvcim,0,40,0.9429685093,0.5332743963,0.5796617002,0.6901319964,0.1065349784,0.0917067666,0.5103120638,0.6498323958,0.5598780656,0.8599668521,1,precaution,0.5158894730,45.5332394500,0.6577539785,0.1489439607,0.6961064084,0.3038935916,0.1731182343,0.1419292188,0
full_rvcim,0,41,0.9429685093,0.5424766919,0.5517914259,0.6885005116,0.0904600483,0.0790679055,0.5075431204,0.6498559081,0.5598951712,0.8599715022,1,precaution,22.9320145295,40.5658927332,0.6829158187,0.1547853307,0.6938342197,0.3061657803,0.1708130143,0.1419293070,0
full_rvcim,0,42,0.9429685093,0.5422289553,0.5479350036,0.6845718478,0.0702204687,0.0637076536,0.5024527787,0.6498755758,0.5599094796,0.8599753920,1,precaution,48.9866518497,62.7768066866,1.0564674617,0.2395748034,0.5313409448,0.4686590552,0.2074049314,0.1419293807,0
full_rvcim,0,43,0.9429685093,0.5381847546,0.5244132860,0.6824734937,0.0539657484,0.0510865191,0.4993014549,0.6498914966,0.5599210623,0.8599785407,1,precaution,75.8378112780,105.7794068684,0.6327011883,0.1436130801,0.7398382591,0.2601617409,0.1561844077,0.1419294403,0
full_rvcim,0,44,0.9429685093,0.5418168112,0.6292353274,0.6788265030,0.0370371889,0.0377946908,0.4955549820,0.6499055049,0.5599312535,0.8599813112,2,emergency_braking,-3.1648158426,104.6721391447,0.6590647039,0.1496846876,0.6881807190,0.3118192810,0.1746357557,0.1419294926,0
full_rvcim,0,45,0.9429685093,0.5454762952,0.5895444403,0.6772655836,0.0260836591,0.0281287537,0.4946702064,0.6499173295,0.5599398561,0.8599836498,1,precaution,19.0833238133,104.1819818546,0.0373637048,0.0084918375,0.9195886145,0.0804113855,0.1334416478,0.1419295367,0
full_rvcim,0,46,0.9429685093,0.5646605067,0.4981723915,0.6718042699,0.0000000000,0.0096007263,0.4871120300,0.6499280068,0.5599476240,0.8599857615,1,precaution,82.2477147633,36.5685418812,1.6332396541,0.3712552812,0.3603771586,0.6396228414,0.2392157854,0.1419295765,0
full_rvcim,0,47,0.9429685093,0.5702617645,0.5634741184,0.6659589850,0.0000000000,0.0000000000,0.4800621171,0.6499357461,0.5599532544,0.8599872922,1,precaution,48.0493503421,40.7343432309,1.2473958142,0.2839480019,0.5160182572,0.4839817428,0.2036636052,0.1419296054,0
full_rvcim,0,48,0.9429685093,0.5737055542,0.5760734853,0.6639260057,0.0000000000,0.0000000000,0.4793082029,0.6499428960,0.5599584560,0.8599887062,1,precaution,26.4898707372,50.8931813695,0.0993876430,0.0226536599,0.8253565767,0.1746434233,0.1500909208,0.1419296320,0
full_rvcim,0,49,0.9429685093,0.5990415535,0.6115494321,0.6562398804,0.0000000000,0.0000000000,0.4690044094,0.6499498955,0.5599635483,0.8599900906,1,precaution,2.1225381844,17.3165508313,2.2562051728,0.5143341462,0.0750911217,0.9249088783,0.2883647569,0.1419296580,0
full_rvcim,0,50,0.9429685093,0.6143085185,0.5580096153,0.6515221971,0.0000000000,0.0000000000,0.4617768007,0.6499549717,0.5599672413,0.8599910945,1,precaution,65.0557695949,14.4325345007,1.6516390150,0.3772410073,0.3654868942,0.6345131058,0.2345729902,0.1419296769,0
full_rvcim,0,51,0.9429685093,0.6100547474,0.5888777168,0.6502735858,0.0000000000,0.0000000000,0.4613422698,0.6499598006,0.5599707544,0.8599920496,1,precaution,32.6277513417,33.4942025329,0.0126512378,0.0028935086,0.9738556372,0.0261443628,0.1157235059,0.1419296948,0
full_rvcim,0,52,0.9429685093,0.6248289859,0.5762848584,0.6462250477,0.0000000000,0.0000000000,0.4576701885,0.6499647624,0.5599743642,0.8599930309,1,precaution,60.7696757696,22.1540500564,0.6883845714,0.1574555550,0.6327356859,0.3672643141,0.1822156850,0.1419297133,0
full_rvcim,0,53,0.9429685093,0.6290607524,0.6368793178,0.6391792676,0.0000000000,0.0000000000,0.4505377986,0.6499688763,0.5599773570,0.8599938445,2,emergency_braking,-0.4521876496,27.7110901546,1.2957680827,0.2965876808,0.4018727539,0.5981272461,0.2220125898,0.1419297285,0
full_rvcim,0,54,0.9429685093,0.6439732592,0.6498185973,0.6374498733,0.0000000000,0.0000000000,0.4499859407,0.6499723226,0.5599798643,0.8599945261,1,precaution,1.0110539697,19.8761398451,0.0083817612,0.0019210677,0.9762798593,0.0237201407,0.1244097834,0.1419297413,0
full_rvcim,0,55,0.9429685093,0.6529607314,0.6549380859,0.6328761907,0.0000000000,0.0000000000,0.4457879587,0.6499757399,0.5599823505,0.8599952020,1,precaution,2.7059674436,19.3752308619,0.6904328933,0.1582609271,0.6685684377,0.3314315623,0.1751176724,0.1419297540,0
full_rvcim,0,56,0.9429685093,0.6495254881,0.6121244019,0.6299350648,0.0000000000,0.0000000000,0.4444459932,0.6499785714,0.5599844104,0.8599957619,1,precaution,51.1182096021,40.6194128711,0.0837049855,0.0192019885,0.8923568903,0.1076431097,0.1306847439,0.1419297645,0
full_rvcim,0,57,0.9429685093,0.6565136476,0.6293823645,0.6292679320,0.0000000000,0.0000000000,0.4452067804,0.6499812012,0.5599863236,0.8599962821,1,precaution,46.1811384017,36.7218729545,0.0900572086,0.0206644023,0.8446963274,0.1553036726,0.1457079626,0.1419297743,0
full_rvcim,0,58,0.9429685093,0.6683783407,0.6343389915,0.6271618569,0.0000000000,0.0000000000,0.4434124956,0.6499835071,0.5599880012,0.8599967381,1,precaution,44.1983139961,24.6796001226,0.6703895395,0.1538045887,0.6749656020,0.3250343980,0.1771894966,0.1419297828,0
